name,time,Power
slave1_ctn_02,1493164818000000000,-1
slave1_ctn_02,1493164861000000000,-1
slave1_ctn_02,1493164902000000000,-3
slave1_ctn_02,1493164945000000000,-3
slave1_ctn_02,1493164988000000000,-1
slave1_ctn_02,1493165029000000000,-3
slave1_ctn_02,1493165072000000000,-3
slave1_ctn_02,1493165114000000000,-1
slave1_ctn_02,1493165156000000000,-1
slave1_ctn_02,1493165199000000000,-1
slave1_ctn_02,1493165240000000000,-3
slave1_ctn_02,1493165283000000000,-1
slave1_ctn_02,1493165325000000000,-3
slave1_ctn_02,1493165367000000000,-1
slave1_ctn_02,1493165409000000000,-1
slave1_ctn_02,1493165452000000000,-1
slave1_ctn_02,1493165494000000000,-3
slave1_ctn_02,1493165536000000000,-1
slave1_ctn_02,1493165578000000000,-3
slave1_ctn_02,1493165620000000000,-1
slave1_ctn_02,1493165663000000000,-3
slave1_ctn_02,1493165705000000000,-3
slave1_ctn_02,1493165747000000000,-1
slave1_ctn_02,1493165789000000000,-1
slave1_ctn_02,1493165831000000000,-3
slave1_ctn_02,1493165874000000000,-1
slave1_ctn_02,1493165915000000000,-3
slave1_ctn_02,1493165958000000000,-1
slave1_ctn_02,1493166001000000000,-3
slave1_ctn_02,1493166042000000000,-3
slave1_ctn_02,1493166085000000000,-1
slave1_ctn_02,1493166126000000000,-1
slave1_ctn_02,1493166169000000000,-1
slave1_ctn_02,1493166212000000000,-1
slave1_ctn_02,1493166253000000000,-1
slave1_ctn_02,1493166296000000000,-1
slave1_ctn_02,1493166338000000000,-1
slave1_ctn_02,1493166380000000000,-3
slave1_ctn_02,1493166422000000000,-1
slave1_ctn_02,1493166464000000000,-1
slave1_ctn_02,1493166507000000000,-1
slave1_ctn_02,1493166549000000000,-1
slave1_ctn_02,1493166591000000000,-1
slave1_ctn_02,1493166633000000000,-1
slave1_ctn_02,1493166675000000000,-1
slave1_ctn_02,1493166718000000000,-1
slave1_ctn_02,1493166760000000000,-1
slave1_ctn_02,1493166802000000000,-1
slave1_ctn_02,1493166844000000000,-3
slave1_ctn_02,1493166887000000000,-1
slave1_ctn_02,1493166928000000000,-1
slave1_ctn_02,1493166971000000000,-1
slave1_ctn_02,1493167013000000000,-1
slave1_ctn_02,1493167055000000000,-1
slave1_ctn_02,1493167098000000000,-3
slave1_ctn_02,1493167139000000000,-3
slave1_ctn_02,1493167182000000000,-1
slave1_ctn_02,1493167225000000000,-1
slave1_ctn_02,1493167266000000000,-1
slave1_ctn_02,1493167309000000000,-1
slave1_ctn_02,1493167350000000000,-3
slave1_ctn_02,1493167393000000000,-1
slave1_ctn_02,1493167435000000000,-1
slave1_ctn_02,1493167477000000000,-1
slave1_ctn_02,1493167520000000000,-1
slave1_ctn_02,1493167562000000000,-1
slave1_ctn_02,1493167604000000000,-3
slave1_ctn_02,1493167646000000000,-1
slave1_ctn_02,1493167688000000000,-1
slave1_ctn_02,1493167731000000000,-1
slave1_ctn_02,1493167773000000000,-1
slave1_ctn_02,1493167815000000000,-1
slave1_ctn_02,1493167857000000000,-1
slave1_ctn_02,1493167899000000000,-3
slave1_ctn_02,1493167941000000000,-1
slave1_ctn_02,1493167984000000000,-1
slave1_ctn_02,1493168026000000000,-1
slave1_ctn_02,1493168068000000000,-1
slave1_ctn_02,1493168111000000000,-3
slave1_ctn_02,1493168152000000000,-1
slave1_ctn_02,1493168195000000000,-1
slave1_ctn_02,1493168237000000000,-1
slave1_ctn_02,1493168279000000000,-1
slave1_ctn_02,1493168322000000000,-3
slave1_ctn_02,1493168363000000000,-1
slave1_ctn_02,1493168406000000000,-1
slave1_ctn_02,1493168448000000000,-1
slave1_ctn_02,1493168490000000000,-1
slave1_ctn_02,1493168533000000000,-3
slave1_ctn_02,1493168574000000000,-1
slave1_ctn_02,1493168617000000000,-1
slave1_ctn_02,1493168659000000000,-1
slave1_ctn_02,1493168701000000000,-1
slave1_ctn_02,1493168744000000000,-1
slave1_ctn_02,1493168786000000000,-1
slave1_ctn_02,1493168828000000000,-1
slave1_ctn_02,1493168870000000000,-1
slave1_ctn_02,1493168912000000000,-1
slave1_ctn_02,1493168954000000000,-1
slave1_ctn_02,1493168997000000000,-1
slave1_ctn_02,1493169039000000000,-1
slave1_ctn_02,1493169081000000000,-1
slave1_ctn_02,1493169123000000000,-1
slave1_ctn_02,1493169165000000000,-1
slave1_ctn_02,1493169208000000000,-1
slave1_ctn_02,1493169250000000000,-1
slave1_ctn_02,1493169292000000000,-1
slave1_ctn_02,1493169335000000000,-3
slave1_ctn_02,1493169376000000000,-1
slave1_ctn_02,1493169419000000000,-1
slave1_ctn_02,1493169460000000000,-1
slave1_ctn_02,1493169503000000000,-1
slave1_ctn_02,1493169546000000000,-3
slave1_ctn_02,1493169587000000000,-1
slave1_ctn_02,1493169630000000000,-1
slave1_ctn_02,1493169672000000000,-1
slave1_ctn_02,1493169714000000000,-1
slave1_ctn_02,1493169757000000000,-3
slave1_ctn_02,1493169798000000000,-3
slave1_ctn_02,1493169841000000000,-1
slave1_ctn_02,1493169883000000000,-1
slave1_ctn_02,1493169925000000000,-1
slave1_ctn_02,1493169967000000000,-1
slave1_ctn_02,1493170010000000000,-1
slave1_ctn_02,1493170052000000000,-1
slave1_ctn_02,1493170094000000000,-3
slave1_ctn_02,1493170136000000000,-3
slave1_ctn_02,1493170178000000000,-1
slave1_ctn_02,1493170221000000000,-3
slave1_ctn_02,1493170263000000000,-1
slave1_ctn_02,1493170305000000000,-1
slave1_ctn_02,1493170347000000000,-3
slave1_ctn_02,1493170389000000000,-1
slave1_ctn_02,1493170432000000000,-1
slave1_ctn_02,1493170473000000000,-3
slave1_ctn_02,1493170516000000000,-1
slave1_ctn_02,1493170559000000000,-3
slave1_ctn_02,1493170600000000000,-1
slave1_ctn_02,1493170643000000000,-1
slave1_ctn_02,1493170684000000000,-3
slave1_ctn_02,1493170727000000000,-3
slave1_ctn_02,1493170770000000000,-1
slave1_ctn_02,1493170811000000000,-1
slave1_ctn_02,1493170854000000000,-1
slave1_ctn_02,1493170896000000000,-1
slave1_ctn_02,1493170938000000000,-3
slave1_ctn_02,1493170980000000000,-1
slave1_ctn_02,1493171022000000000,-3
slave1_ctn_02,1493171065000000000,-3
slave1_ctn_02,1493171107000000000,-1
slave1_ctn_02,1493171149000000000,-1
slave1_ctn_02,1493171191000000000,-3
slave1_ctn_02,1493171233000000000,-1
slave1_ctn_02,1493171276000000000,-1
slave1_ctn_02,1493171318000000000,-1
slave1_ctn_02,1493171360000000000,-3
slave1_ctn_02,1493171402000000000,-3
slave1_ctn_02,1493171445000000000,-1
slave1_ctn_02,1493171486000000000,-1
slave1_ctn_02,1493171529000000000,-1
slave1_ctn_02,1493171571000000000,-3
slave1_ctn_02,1493171613000000000,-3
slave1_ctn_02,1493171656000000000,-1
slave1_ctn_02,1493171697000000000,-3
slave1_ctn_02,1493171740000000000,-1
slave1_ctn_02,1493171783000000000,-1
slave1_ctn_02,1493171824000000000,-1
slave1_ctn_02,1493171867000000000,-1
slave1_ctn_02,1493171908000000000,-1
slave1_ctn_02,1493171951000000000,-1
slave1_ctn_02,1493171993000000000,-1
slave1_ctn_02,1493172035000000000,-1
slave1_ctn_02,1493172078000000000,-1
slave1_ctn_02,1493172120000000000,-1
slave1_ctn_02,1493172162000000000,-3
slave1_ctn_02,1493172204000000000,-1
slave1_ctn_02,1493172246000000000,-1
slave1_ctn_02,1493172289000000000,-1
slave1_ctn_02,1493172331000000000,-1
slave1_ctn_02,1493172373000000000,-1
slave1_ctn_02,1493172415000000000,-3
slave1_ctn_02,1493172457000000000,-1
slave1_ctn_02,1493172499000000000,-1
slave1_ctn_02,1493172542000000000,-1
slave1_ctn_02,1493172584000000000,-3
slave1_ctn_02,1493172626000000000,-3
slave1_ctn_02,1493172669000000000,-3
slave1_ctn_02,1493172710000000000,-1
slave1_ctn_02,1493172753000000000,-1
slave1_ctn_02,1493172795000000000,-1
slave1_ctn_02,1493172837000000000,-1
slave1_ctn_02,1493172880000000000,-1
slave1_ctn_02,1493172921000000000,-1
slave1_ctn_02,1493172964000000000,-1
slave1_ctn_02,1493173006000000000,-3
slave1_ctn_02,1493173048000000000,-3
slave1_ctn_02,1493173091000000000,-3
slave1_ctn_02,1493173132000000000,-1
slave1_ctn_02,1493173175000000000,-1
slave1_ctn_02,1493173217000000000,-1
slave1_ctn_02,1493173259000000000,-1
slave1_ctn_02,1493173302000000000,-3
slave1_ctn_02,1493173343000000000,-3
slave1_ctn_02,1493173386000000000,-3
slave1_ctn_02,1493173428000000000,-1
slave1_ctn_02,1493173470000000000,-3
slave1_ctn_02,1493173512000000000,-1
slave1_ctn_02,1493173555000000000,-3
slave1_ctn_02,1493173597000000000,-3
slave1_ctn_02,1493173639000000000,-3
slave1_ctn_02,1493173681000000000,-1
slave1_ctn_02,1493173723000000000,-1
slave1_ctn_02,1493173766000000000,-1
slave1_ctn_02,1493173808000000000,-3
slave1_ctn_02,1493173850000000000,-1
slave1_ctn_02,1493173893000000000,-3
slave1_ctn_02,1493173934000000000,-1
slave1_ctn_02,1493173977000000000,-1
slave1_ctn_02,1493174018000000000,-3
slave1_ctn_02,1493174061000000000,-1
slave1_ctn_02,1493174104000000000,-1
slave1_ctn_02,1493174145000000000,-3
slave1_ctn_02,1493174188000000000,-3
slave1_ctn_02,1493174230000000000,-3
slave1_ctn_02,1493174272000000000,-1
slave1_ctn_02,1493174315000000000,-3
slave1_ctn_02,1493174356000000000,-1
slave1_ctn_02,1493174399000000000,-1
slave1_ctn_02,1493174441000000000,-1
slave1_ctn_02,1493174483000000000,-1
slave1_ctn_02,1493174525000000000,-1
slave1_ctn_02,1493174567000000000,-1
slave1_ctn_02,1493174610000000000,-3
slave1_ctn_02,1493174652000000000,-3
slave1_ctn_02,1493174694000000000,-1
slave1_ctn_02,1493174736000000000,-1
slave1_ctn_02,1493174779000000000,-1
slave1_ctn_02,1493174820000000000,-1
slave1_ctn_02,1493174863000000000,-1
slave1_ctn_02,1493174905000000000,-1
slave1_ctn_02,1493174947000000000,-3
slave1_ctn_02,1493174990000000000,-1
slave1_ctn_02,1493175031000000000,-1
slave1_ctn_02,1493175074000000000,-3
slave1_ctn_02,1493175117000000000,-1
slave1_ctn_02,1493175158000000000,-1
slave1_ctn_02,1493175201000000000,-3
slave1_ctn_02,1493175242000000000,-1
slave1_ctn_02,1493175285000000000,-3
slave1_ctn_02,1493175327000000000,-1
slave1_ctn_02,1493175369000000000,-3
slave1_ctn_02,1493175412000000000,-1
slave1_ctn_02,1493175454000000000,-1
slave1_ctn_02,1493175496000000000,-1
slave1_ctn_02,1493175538000000000,-1
slave1_ctn_02,1493175580000000000,-3
slave1_ctn_02,1493175623000000000,-3
slave1_ctn_02,1493175665000000000,-1
slave1_ctn_02,1493175707000000000,-1
slave1_ctn_02,1493175749000000000,-3
slave1_ctn_02,1493175791000000000,-1
slave1_ctn_02,1493175833000000000,-1
slave1_ctn_02,1493175876000000000,-1
slave1_ctn_02,1493175918000000000,-3
slave1_ctn_02,1493175960000000000,-3
slave1_ctn_02,1493176003000000000,-1
slave1_ctn_02,1493176044000000000,-1
slave1_ctn_02,1493176087000000000,-3
slave1_ctn_02,1493176129000000000,-1
slave1_ctn_02,1493176171000000000,-3
slave1_ctn_02,1493176214000000000,-1
slave1_ctn_02,1493176255000000000,-3
slave1_ctn_02,1493176298000000000,-1
slave1_ctn_02,1493176340000000000,-1
slave1_ctn_02,1493176382000000000,-1
slave1_ctn_02,1493176425000000000,-1
slave1_ctn_02,1493176466000000000,-3
slave1_ctn_02,1493176509000000000,-1
slave1_ctn_02,1493176551000000000,-3
slave1_ctn_02,1493176593000000000,-1
slave1_ctn_02,1493176636000000000,-3
slave1_ctn_02,1493176678000000000,-1
slave1_ctn_02,1493176720000000000,-3
slave1_ctn_02,1493176762000000000,-1
slave1_ctn_02,1493176804000000000,-1
slave1_ctn_02,1493176846000000000,-1
slave1_ctn_02,1493176889000000000,-1
slave1_ctn_02,1493176931000000000,-3
slave1_ctn_02,1493176973000000000,-1
slave1_ctn_02,1493177015000000000,-1
slave1_ctn_02,1493177057000000000,-1
slave1_ctn_02,1493177100000000000,-1
slave1_ctn_02,1493177142000000000,-1
slave1_ctn_02,1493177184000000000,-1
slave1_ctn_02,1493177227000000000,-3
slave1_ctn_02,1493177268000000000,-1
slave1_ctn_02,1493177311000000000,-1
slave1_ctn_02,1493177352000000000,-1
slave1_ctn_02,1493177395000000000,-1
slave1_ctn_02,1493177438000000000,-1
slave1_ctn_02,1493177479000000000,-3
slave1_ctn_02,1493177522000000000,-3
slave1_ctn_02,1493177564000000000,-1
slave1_ctn_02,1493177606000000000,-1
slave1_ctn_02,1493177649000000000,-3
slave1_ctn_02,1493177690000000000,-1
slave1_ctn_02,1493177733000000000,-3
